compound_id,base_rdkit_smiles,avg_pic50,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
"InChI=1S/C20H22N4O2/c1-24-9-15(13-5-6-21-19(13)20(24)25)14-7-16-17(23-11-22-16)8-18(14)26-10-12-3-2-4-12/h5-9,12,21-23H,2-4,10-11H2,1H3",Cn1cc(-c2cc3c(cc2OCC2CCC2)NCN3)c2cc[nH]c2c1=O,7.0,13.318136452668345,-4.062032509763165,13.318136452668345,0.016715954575126313,0.673354533760286,350.4219999999996,328.24600000000004,350.1742759440006,134,0,0.2741138118912897,-0.4925729289221051,0.4925729289221051,0.2741138118912897,1.4615384615384615,2.3076923076923075,3.1538461538461537,2.009265263474335,1960.9928717268315,37.02206135741019,34.60535096292756,12.60535096292756,21.407312840881545,17.966474401945476,7.124833615445606,5.128648439122197,5.128648439122197,3.595145654335525,3.595145654335525,2.376875282997933,2.376875282997933,-2.89,6163881168.468777,4.684223002057267,5.830022832702409,2.362756238694097,181.8101868367437,24.900592578397408,11.266212550900168,4.235526234984602,0.0,5.559266895052007,0.0,4.794537184071822,0.0,0.0,0.0,6.372924901329379,30.724644903348427,55.58474878913608,36.89137926511791,35.01680175601883,22.27769748144818,0.0,9.544102918020606,12.869784585645323,19.118774703988137,23.799406416795552,40.82685062374323,0.0,16.876414816677897,20.915756555428807,11.374772549367124,5.749511833283905,0.0,22.72388262823941,6.975826900282246,5.893957685363079,45.16318727122234,35.26758372869123,4.235526234984602,22.029827915475046,0.0,71.08,120.35476473764976,4.794537184071822,0.0,20.16372962459736,0.0,0.0,0.0,0.0,0.0,0.0,35.01680175601883,186.42316835733214,0.0,13.33485240724347,-1.0949975383863377,-6.827111540055263,-5.2493241108171675,-3.581512300671979,-13.308547837402234,-10.779860770575961,0.0,0.35,26,3,6,1,1,2,1,2,3,5,3,6,5,1,0,1,5,3.5074000000000005,103.92410000000004,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"InChI=1S/C26H29N9O/c1-17(2)28-24-26-32-31-18(3)34(26)16-22(29-24)25-30-21-8-7-20(33-10-12-36-13-11-33)14-23(21)35(25)15-19-6-4-5-9-27-19/h4-9,14,16-17H,10-13,15H2,1-3H3,(H,28,29)",Cc1nnc2c(NC(C)C)nc(-c3nc4ccc(N5CCOCC5)cc4n3Cc3ccccn3)cn12,8.301029995663981,9.415096765558076,-4.031760096748184,9.415096765558076,0.06398715041572212,0.3915982959340021,483.57999999999976,454.3480000000003,483.24950654800085,184,0,0.20320770058191948,-0.37777781989732484,0.37777781989732484,0.20320770058191948,1.25,2.1666666666666665,3.0277777777777777,1.9073498427757678,2748.5683253887996,49.86699634010144,46.433170649963486,17.433170649963483,29.067963001839637,24.053991043213422,9.606777447713462,6.654715375097495,6.654715375097495,4.466770058758241,4.466770058758241,3.0582839117238843,3.0582839117238843,-4.049999999999999,14348111795809.246,7.036595227735305,9.194305146294797,4.131062102522094,249.33533193578285,19.51368568573026,11.518332492848387,13.054109354163156,5.647177220767728,0.0,0.0,9.384673127209002,9.967957041894417,0.0,10.197363616602075,6.042418707663295,50.76776989020351,49.38161553882663,62.38657216746374,44.52994460489443,28.185827708518836,0.0,34.11709343349685,0.0,33.07042850455263,36.32141293860332,60.11863516045767,0.0,11.518332492848387,10.209723084138854,11.50524905251859,0.0,0.0,66.24667575631095,11.233722638115994,6.851892117295679,63.60335630020598,48.600302667609284,1.4118420783282006,28.198911148848637,0.0,98.29,169.2146368049809,5.483034224680881,0.0,8.967794254053148,0.0,0.0,0.0,0.0,0.0,29.886162133243747,34.31004742641348,249.24066633582282,0.0,11.260898208918519,6.494360765185251,-7.410628029161131,-3.8638981522292335,-11.636420879721557,-2.439134615012417,-30.56251030046902,0.0,0.34615384615384615,36,1,10,0,1,1,1,4,5,10,1,10,9,0,1,1,6,3.5496200000000018,139.37569999999985,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"InChI=1S/C22H22N6OS/c1-5-24-18(29)10-17-21-27-26-14(4)28(21)22-19(12(2)13(3)30-22)20(25-17)16-8-6-15(11-23)7-9-16/h6-9,17H,5,10H2,1-4H3,(H,24,29)/t17-/m0/s1",CCNC(=O)C[C@@H]1N=C(c2ccc(C#N)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,6.920818753952375,13.663785591237566,-4.23501897518267,13.663785591237566,0.035113437898880884,0.7007979374840416,418.5259999999997,396.35000000000014,418.15758032400066,152,0,0.22212121989885372,-0.3563025060497421,0.3563025060497421,0.22212121989885372,1.4333333333333333,2.3,3.0,2.384933633475432,2032.8873827059247,40.27313821296676,36.49977815392747,15.3162747348552,23.206302337269637,18.745654008695546,8.61493699412331,5.493542329789703,6.492613096552485,3.784405981898782,4.772701768963127,2.575719635158619,3.5382155178505514,-3.3099999999999996,31048513072.418903,6.592706137504936,7.841254951879789,3.3111351611611384,209.62312031729155,5.309813353288376,16.843378943037436,7.236246576328128,5.907179729351506,0.0,0.0,14.354041564498846,0.0,5.261891554738487,21.534149494536813,12.08483741532659,45.0558573762063,44.433046760134786,30.571075489440446,34.99230894197465,22.955650610056946,5.261891554738487,20.074276617681804,4.992404732635669,39.79838583886174,6.496859684315945,62.94943698714231,0.0,11.07030328948014,5.309813353288376,0.0,0.0,11.336785877934737,32.88018768083158,4.794537184071822,31.8867892194178,86.80840132303841,29.16207956328885,1.4118420783282006,5.001081976687867,0.0,95.96000000000001,131.17444257241846,11.427187294980527,0.0,11.336785877934737,4.567099647791355,0.0,6.069221312792274,0.0,0.0,15.189768349237745,28.827013201732598,180.62200422138426,0.035113437898880884,16.59117386143698,14.740671422743377,-5.36642340162353,-4.980168664458436,-6.974535389807812,-4.23501897518267,-18.016149845724424,0.0,0.3181818181818182,30,1,7,0,1,1,1,2,3,7,1,8,8,0,0,0,4,3.5440400000000016,116.28470000000004,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"InChI=1S/C22H17F2N3O3/c1-4-21(28)26-15-6-8-19(30-20-7-5-14(23)10-17(20)24)16(11-15)13-9-18(25-2)22(29)27(3)12-13/h1,5-12,25H,2-3H3,(H,26,28)",C#CC(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cc(NC)c(=O)n(C)c2)c1,7.2839966563652,15.07258011289112,-3.6756539602372937,15.07258011289112,0.3026863585131534,0.630134721520704,409.3919999999998,392.25600000000014,409.12379784400053,152,0,0.29951741558161704,-0.4536304308666151,0.4536304308666151,0.29951741558161704,1.3,2.1333333333333333,2.9,2.7374845207194545,1921.601087197913,36.24567599654179,31.322314603909916,14.322314603909918,21.425439023755864,15.904135829186725,7.509708638186807,5.116613953655914,5.116613953655914,3.2284008502179176,3.2284008502179176,2.0085902570485428,2.0085902570485428,-4.119999999999999,3660826623.4507236,7.953519085157966,8.489795841774505,4.306170174420433,194.66714333300158,19.923589308168157,18.62487750518358,14.3904168309862,0.0,11.466446624403513,0.0,9.589074368143644,8.78083009534964,0.0,6.399401534821945,0.0,42.174946564835416,51.205808314141436,10.96606844936176,41.69729273243123,17.28195227871863,0.0,4.567099647791355,6.975826900282246,0.0,17.595453606858996,70.45807192567344,0.0,34.945762503639386,20.915756555428807,20.155602644716765,11.49902366656781,0.0,17.450106277425107,11.770364084354068,23.95427753576938,20.561378342553297,53.26436334852964,2.8236841566564013,11.126902983393991,0.0,72.36000000000001,129.39998047192626,13.979489415818463,4.39041504767482,5.309813353288376,0.0,0.0,6.399401534821945,5.920434318855644,0.0,0.0,28.121925453009744,168.6833207407244,0.0,25.52548196005267,-0.8733093074937868,-7.28237640927328,-6.666760638270051,-9.983368082622025,-0.15192674889901236,-7.251061514218949,0.0,0.09090909090909091,30,2,6,0,0,0,2,1,3,5,2,8,7,0,0,0,3,3.736200000000002,110.56040000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"InChI=1S/C28H32F3N5O2/c1-32-27(37)35-10-11-36-23(16-35)25(34-26(36)18-4-8-28(30,31)9-5-18)24-20-15-33-22(17-6-12-38-13-7-17)14-19(20)2-3-21(24)29/h2-3,14-15,17-18H,4-13,16H2,1H3,(H,32,37)",CNC(=O)N1CCn2c(C3CCC(F)(F)CC3)nc(-c3c(F)ccc4cc(C5CCOCC5)ncc34)c2C1,4.992636345687721,17.176080315888203,-5.832702713801752,17.176080315888203,0.7652708126409431,0.48288742980198807,527.5910000000006,495.3350000000003,527.2508099240009,202,0,0.3170536867004085,-0.3814042514489623,0.3814042514489623,0.3170536867004085,1.263157894736842,2.0526315789473686,2.8157894736842106,1.9354347459736354,2715.866328804826,54.85892465059366,50.18645797745519,18.186457977455195,30.652277769533075,26.05981431370934,10.112600718209382,7.300007061000144,7.300007061000144,5.035628080491129,5.035628080491129,3.4201023534719095,3.4201023534719095,-3.1399999999999997,57181244745991.79,7.7397487832550675,9.870932359696145,4.524570230607966,263.948652126306,19.51368568573026,11.641625339045822,1.4118420783282006,5.922529168094576,0.0,6.031114512338072,4.9839785209472085,22.94976084804349,0.0,0.0,6.042418707663295,42.9627612351089,103.74067629485029,37.075335460395955,66.60800260050142,16.803562941267664,0.0,24.744779773824625,0.0,68.9417133154289,26.59065707043077,47.32963266254738,0.0,11.257379486545457,5.309813353288376,17.96578232709628,0.0,0.0,57.97926717139966,17.73058232243194,5.817220841045895,109.73124050767598,24.300151333804646,1.4118420783282006,22.02982791547505,0.0,72.28,185.6997682081504,6.165295740242042,13.171245143024459,0.0,0.0,0.0,0.0,0.0,0.0,14.704819995694464,42.53459876343482,323.4016995090395,0.0,19.80221067341715,-4.215190725031024,-7.821026701095798,-19.785514532720544,-7.976405393912106,-30.570910707203577,-25.91819545582684,0.0,0.5357142857142857,38,1,7,1,2,3,1,2,3,5,1,10,4,1,1,2,6,5.579300000000005,136.7376999999999,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"InChI=1S/C23H25N7O/c1-14(31)29-8-9-30-20(13-29)22(25-23(30)15-4-5-15)16-6-7-19-18(10-16)21(26-28(19)3)17-11-24-27(2)12-17/h6-7,10-12,15H,4-5,8-9,13H2,1-3H3",CC(=O)N1CCn2c(C3CC3)nc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2C1,4.883325682694605,13.294134062766762,-4.05902177351402,13.294134062766762,0.0836034044667775,0.5154552591611311,415.5009999999997,390.30100000000016,415.2120584200008,158,0,0.21935952250188148,-0.3352406135533284,0.3352406135533284,0.21935952250188148,1.2580645161290323,2.193548387096774,2.967741935483871,1.8536719647191788,2360.0712043897106,43.01362518897291,40.038743458963566,15.03874345896357,24.88965910134611,20.98461931373164,8.484619313731638,6.313434137408227,6.313434137408227,4.439855070417316,4.439855070417316,3.0379809340836457,3.0379809340836457,-3.4199999999999995,225898830517.5973,5.877070412387268,6.537224223269012,2.887180764709297,214.76387997718805,9.467009378641833,11.518332492848387,0.0,5.907179729351506,0.0,0.0,14.158143054362192,4.9839785209472085,10.197363616602075,0.0,6.042418707663295,24.83068721798535,81.56786516691172,44.65265572031634,39.063501088327335,16.810104661432565,0.0,34.011957386481484,13.951653800564491,38.48541897394941,6.496859684315945,41.991379037467794,0.0,22.514758973090913,0.0,0.0,0.0,0.0,46.41599680014894,31.739910353268208,0.0,71.27899600242144,30.473046544619407,0.0,33.41768390517198,0.0,73.77000000000001,145.1500848616716,6.165295740242042,0.0,13.930705518081723,0.0,0.0,0.0,0.0,0.0,15.181342137549283,32.89820534808528,208.62327083329185,0.0,16.58143815688156,6.489105187253844,-6.41279982113879,-7.051150439484228,-3.616760755228017,-8.654315709654645,-22.375454118588163,0.0,0.391304347826087,31,0,8,1,1,2,1,3,4,7,0,8,6,1,0,1,6,3.0768000000000013,117.20300000000006,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"InChI=1S/C18H19N5O2S/c1-12-9-17-16(22(12)11-14-7-5-4-6-8-14)10-15(21-26(3,24)25)18-20-19-13(2)23(17)18/h4-10,21H,11H2,1-3H3",Cc1cc2c(cc(NS(C)(=O)=O)c3nnc(C)n32)n1Cc1ccccc1,6.259637310505756,12.82620353845438,-5.733119409475601,12.82620353845438,0.03764597505668954,0.5996498322269335,369.44999999999976,350.2980000000001,369.1259458480005,134,0,0.22944623335378103,-0.3391279228286513,0.3391279228286513,0.22944623335378103,1.2307692307692308,2.076923076923077,2.8076923076923075,2.4224771853772755,1976.0270701156692,34.729168138596734,31.46081284889138,13.277309429819105,20.128674407418803,16.129706439650093,8.122556172950773,4.840618011370488,5.973324876861854,3.178656541976128,3.6015890192286966,2.252794325215654,2.6204458211847053,-2.869999999999999,1608718492.462396,5.561703002022521,5.840674301930825,2.8171570713800866,177.63810635945222,4.567099647791355,5.824404497999927,7.059019299095929,10.023291153407584,0.0,0.0,9.115814219995926,8.417796984328938,0.0,10.197363616602075,30.212093538316473,31.352073141614945,24.52761468469638,35.24153881656453,34.503293073721096,32.391256084091395,0.0,19.165157870655225,0.0,20.200643918907303,10.89904371485059,59.378714938188445,0.0,0.0,4.715119613734132,5.687386274683562,0.0,0.0,33.76687895610062,16.520150837723527,13.703784234591359,41.75543799560936,42.29693095364306,1.4118420783282006,16.68057865600025,0.0,81.28999999999999,122.86965865603776,8.417796984328938,0.0,4.567099647791355,4.400694606261793,0.0,0.0,0.0,0.0,10.197363616602075,26.08549608939216,179.28127324744793,0.0,0.0,6.9352486292700934,-6.885375655931436,-1.088385426969481,-7.91893044994204,-3.9500528755938316,-10.39065805880561,-5.733119409475601,0.2222222222222222,26,1,7,0,0,0,1,3,4,6,1,8,7,0,0,0,4,2.7206400000000004,101.9675,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"InChI=1S/C26H25FN2O4S/c1-5-34(31,32)28-20-10-11-24(33-26-16(2)12-19(27)13-17(26)3)23(14-20)29-15-18(4)25(30)21-8-6-7-9-22(21)29/h6-15,28H,5H2,1-4H3",CCS(=O)(=O)Nc1ccc(Oc2c(C)cc(F)cc2C)c(-n2cc(C)c(=O)c3ccccc32)c1,5.863279432843593,15.225761896792257,-6.319148965454204,15.225761896792257,0.07881129535147391,0.38921102981492406,480.56099999999986,455.36100000000033,480.1519065000007,176,0,0.2319467369244871,-0.45460262584369654,0.45460262584369654,0.2319467369244871,1.1176470588235294,1.8529411764705883,2.5588235294117645,2.517388149042436,2589.6913276984287,45.986162972547945,41.31363311632846,17.130129697256184,26.310083952105455,21.1130271231006,10.105876856401284,6.189866238927919,7.52669724965122,4.007144580753612,4.6880308175903735,2.637768231822403,3.01505716261621,-3.649999999999999,460225193135.20685,7.6787969871259705,8.946091507866003,4.539318821912048,232.4151460478187,9.303962601591405,11.5667326743298,12.590144303512647,10.023291153407584,0.0,0.0,9.509656797805953,12.808212032003757,0.0,0.0,12.08483741532659,80.83140240621978,36.31319070335964,36.30401571383575,51.85512241221733,26.6136023601722,0.0,4.567099647791355,0.0,27.407568469182717,10.42007649888429,93.28556647189367,0.0,17.186409941251373,14.880772959434722,10.077801322358383,11.49902366656781,0.0,18.68985351727045,10.023291153407584,26.372897192932935,56.440451940471995,65.34920076385623,1.4118420783282006,16.590311206764618,0.0,77.4,170.11868655731246,13.212334168400758,4.39041504767482,4.567099647791355,0.0,0.0,0.0,0.0,0.0,0.0,39.04691038021354,249.75634437590497,0.0,13.724840690246152,-1.2818294037528803,-15.887851451220778,-5.4035830683544255,-13.828886603754652,-1.6946969351012016,-15.398521971846332,-6.319148965454204,0.19230769230769232,34,1,6,0,0,0,3,1,4,5,1,8,10,0,0,0,4,5.608960000000004,133.31349999999995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"InChI=1S/C25H27N3O4/c1-5-26-23(29)12-22-18-11-24(30)28(3)14-20(18)17-8-7-16(31-4)10-19(17)25(32-22)21-9-6-15(2)13-27-21/h6-11,13-14,22,25H,5,12H2,1-4H3,(H,26,29)",CCNC(=O)CC1OC(c2ccc(C)cn2)c2cc(OC)ccc2-c2cn(C)c(=O)cc21,7.214670164989233,13.910415839404834,-4.696533682917613,13.910415839404834,0.4728300030730588,0.6664865786026797,433.5079999999997,406.2920000000002,433.2001563440008,166,0,0.25015657797766466,-0.4967552545285285,0.4967552545285285,0.25015657797766466,1.375,2.3125,3.125,2.483047689038929,2329.327751088046,46.09097545816254,42.474633948355326,15.474633948355327,26.156983946420993,21.7372060511414,8.289992455641443,5.794835698494585,5.794835698494585,3.8868996572001904,3.8868996572001904,2.6245522460174606,2.6245522460174606,-3.4499999999999997,385695285610.38855,6.321141615514707,8.962130910366296,4.159621757252888,224.56576383563214,19.35063890867983,11.829529860233894,1.4118420783282006,5.907179729351506,5.559266895052008,0.0,14.573052889090853,0.0,0.0,0.0,12.08483741532659,54.084846324369224,55.24420843580091,43.0046846122233,51.31982763042588,5.907179729351506,0.0,14.86089152202694,6.975826900282246,32.23674518982071,13.534812143198533,81.33838921667258,0.0,16.876414816677897,15.605943202140434,0.0,5.749511833283905,0.0,28.993070041288604,16.507227038154117,6.851892117295679,83.40885800289018,53.39483985168111,1.4118420783282006,11.126902983393991,0.0,82.44999999999999,161.9517438130114,12.330591480484083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,43.783773334013596,232.409144939191,0.0,31.094330809796123,-1.1557583301405452,-11.491969388358191,-4.219738061878662,-9.604082758913432,-16.729098745195213,-15.346972198129368,-3.6225229330384616,0.32,32,1,7,0,1,1,1,2,3,6,1,7,9,0,0,0,4,3.451220000000002,121.61470000000006,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"InChI=1S/C27H31FN4O3/c1-16-27(33)31(2)15-23-25(30-26(32(16)23)18-7-11-35-12-8-18)24-20-14-29-22(17-5-9-34-10-6-17)13-19(20)3-4-21(24)28/h3-4,13-14,16-18H,5-12,15H2,1-2H3/t16-/m0/s1",C[C@H]1C(=O)N(C)Cc2c(-c3c(F)ccc4cc(C5CCOCC5)ncc34)nc(C3CCOCC3)n21,5.608535588160897,17.114367974673023,-4.605754487906017,17.114367974673023,0.6204035601844047,0.5521524316287435,478.56799999999964,447.3200000000002,478.2380190720009,184,0,0.24500096441328756,-0.3814042514489623,0.3814042514489623,0.24500096441328756,1.1714285714285715,1.9142857142857144,2.6285714285714286,1.9547969444525704,2567.4434189467725,51.48868116259058,47.89156372640065,16.891563726400648,28.94870094819666,24.94567094016406,9.44567094016406,6.817575214108679,6.817575214108679,4.869506123838913,4.869506123838913,3.37304588412066,3.37304588412066,-2.84,10102573504492.186,6.7212766977451555,8.98681755829904,3.8312767751728787,247.35329511954953,18.94073528624193,17.659517807395467,0.0,5.907179729351506,0.0,0.0,9.77851570501903,9.374393568622029,0.0,0.0,6.042418707663295,49.81465335240458,89.74831905322202,38.44609401656618,61.15219338062362,16.679628158281098,0.0,19.43496642053625,0.0,56.64625924600494,33.2117678719474,47.32963266254739,0.0,11.257379486545457,0.0,4.39041504767482,0.0,0.0,58.553914021835155,20.765122775987866,5.817220841045895,109.85517529066254,24.300151333804646,0.0,22.02982791547505,0.0,69.48000000000002,174.59167680396817,7.536054296412263,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,19.441682949494513,39.75199812893639,289.49794640568183,0.0,20.58399518259885,-2.9061204018644506,-7.314965749972065,-15.808601421519148,-9.607061225075181,-18.91644747941032,-29.362078643772975,0.0,0.5185185185185185,35,0,7,0,3,3,1,2,3,6,0,8,5,0,2,2,6,4.558400000000003,129.69500000000005,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
